prompt_id,question,domain,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,M_bar,K,sig2_S,label,type,domain_canonical
mmlu_00115_t1.0,Polarization is a property of,,True,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,3.0,1.4832396974191326,412.3,175.8499644583416,2.39546184422678,0.10791041702032089,0.0032444451935589314,0.21492241322994232,18.451671600341797,8,0.009481506422162056,1,,STEM
mmlu_00116_t1.0,"This question refers to the following information.
""One-half of the people of this nation to-day are utterly powerless to blot from the statute books an unjust law, or to write there a new and a just one. The women, dissatisfied as they are with this form of government, that enforces taxation without representation,—that compels them to obey laws to which they have never given their consent,—that imprisons and hangs them without a trial by a jury of their peers, that robs them, in marriage, of the custody of their own persons, wages and children,—are this half of the people left wholly at the mercy of the other half, in direct violation of the spirit and letter of the declarations of the framers of this government, every one of which was based on the immutable principle of equal rights to all.""
—Susan B. Anthony, ""I Stand Before You Under Indictment"" (speech), 1873
Which of the following was NOT designed to empower the government to regulate the increasing wealth and power of the industrialists in the late nineteenth and early twentieth centuries?",,True,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,3.05,1.4309088021254186,405.1,224.6777470066851,3.8841837197561055,0.23384729027748108,0.009415104053914547,0.43474751710891724,18.375463485717773,16,0.024855157360434532,1,,Social Sciences
mmlu_00117_t1.0,"In Randall White's view, what do items of personal adornment imply during the Upper Paleolithic period?",,False,False,mmlu,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,0.5,3.3,1.345362404707371,535.45,141.88321782367356,4.221928094859951,0.23489031195640564,0.014042872004210949,0.436428427696228,18.646785736083984,19,0.02385176345705986,0,,Humanities
mmlu_00118_t1.0,At which stage in the planning process are the objectives decided on?,,True,False,mmlu,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,0.25,4.05,1.4654350889752847,299.1,170.86336646572312,3.303701696040035,0.15182246267795563,0.009694558568298817,0.2953629195690155,16.172317504882812,12,0.02029341086745262,0,,Social Sciences
mmlu_00119_t1.0,"A federal statute extends federal minimum wage requirements to all dry cleaning stores. The statute contains express findings that, when combined, the wages received by dry cleaning workers have a substantial impact on the national economy and on the flow of goods and services in interstate commerce. These findings are supported by information presented to Congress during committee hearings on the legislation. A small dry cleaning store operates exclusively within a community in the center of a geographically large state. It has no customers from outside the state. It employs three workers, each of whom is paid less than the federal minimum wage. Must this dry cleaning store comply with the statute imposing the federal minimum wage requirements on all dry cleaning stores?",,False,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.55,1.243985530462473,539.4,238.8609218771459,3.8219280948642798,0.20712833106517792,0.028862033039331436,0.3908994495868683,19.8657283782959,16,0.04910927265882492,1,,Law & Business
mmlu_00120_t1.0, Which goddess is worshipped during the festival of Divali?,,False,False,mmlu,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,0.4,3.8,1.469693845669907,363.7,177.03053408946153,3.6414460711438803,0.1566992998123169,0.004615305457264185,0.3040461540222168,17.551292419433594,15,0.012777833268046379,0,,Humanities
mmlu_00121_t1.0,Which of the following is a predictable advantage of expansionary monetary policy in a recession?,,True,False,mmlu,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,0.25,4.2,1.2884098726725124,461.9,186.2790648462677,3.5841837197589905,0.13393957912921906,0.002859329804778099,0.263094037771225,14.57396411895752,14,0.008043164387345314,0,,Social Sciences
mmlu_00122_t1.0,"Consider the following statements: (1) In every country, people think other individuals in their country are less happy than they actually are. (2) In the United States, women’s happiness has increased both absolutely and relative to men. Which of these statements is True/False?",,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,2.15,0.6538348415311012,441.2,147.48647395608862,4.121928094861394,0.21279537677764893,0.0077447667717933655,0.40032505989074707,22.073408126831055,18,0.016496067866683006,1,,Social Sciences
mmlu_00123_t1.0,One of the key features for making a differential diagnosis between bulimia nervosa and anorexia nervosa is:,,False,False,mmlu,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,0.75,2.75,1.299038105676658,419.05,180.64619425827934,2.460964047430697,0.14159874618053436,0.030785614624619484,0.27699732780456543,18.827306747436523,9,0.05559631064534187,1,,Medicine & Health
mmlu_00124_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I went to the farm to see the chickens. Scenario 2 | I was playing cartoon movies in front of my kids.",,True,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,2.0,0.7745966692414834,258.35,193.90881233198246,4.221928094859951,0.3513888716697693,0.018896883353590965,0.6097931265830994,21.42520523071289,19,0.040045928210020065,1,,Social Sciences
mmlu_00125_t1.0,You have been asked to write a response paper to LeVay's research on brain differences between heterosexuals and homosexuals. Which are plausible criticisms of LeVay's work?,,True,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,0.9,2.2,0.812403840463596,301.0,221.51771938154292,4.121928094861394,0.2928231358528137,0.02268567867577076,0.5262113213539124,20.854406356811523,18,0.04266459867358208,1,,Social Sciences
mmlu_00126_t1.0,"The price of a share of stock for company XYZ at the beginning of the week was $24.75. Over the next five days, the stock gained $2.50 on Monday, lost $3.25 on Tuesday, lost $0.75 on Wednesday, gained $1.25 on Thursday, and gained $4.75 on Friday. What was the price of the share of stock at the end of Friday?",,False,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.55,1.2439855304624727,182.6,155.15650163625114,3.8464393446479326,0.35729044675827026,0.0553257092833519,0.6178151965141296,22.968908309936523,16,0.08447986096143723,1,,STEM
mmlu_00127_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | There was no restroom around so I asked the security guard where to find one. Scenario 2 | I added hot sauce to my friend's birthday cake.",,False,False,mmlu,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,0.75,2.7,1.3453624047073711,370.3,162.07007743565745,4.221928094859951,0.28503257036209106,0.01466185599565506,0.5145490765571594,19.68490219116211,19,0.04057464003562927,1,,Social Sciences
mmlu_00128_t1.0,"Believing she was pregnant, a woman went to see a doctor, a licensed gynecologist, because she wanted an abortion. The doctor examined her and determined that she was not pregnant, but decided that he would tell her she was, in order to earn his $500 fee. After receiving the $500, the doctor proceeded to have the woman admitted to a hospital by falsely informing the hospital authorities that she had a benign tumor on her uterus, which he was going to remove. He performed all the surgical procedures appropriate for an abortion under adequate hygienic conditions, but the woman began hemorrhaging and died. The doctor should be found guilty of",,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,1.7,0.9,509.0,147.4513479083864,4.121928094861394,0.17003017663955688,0.0035427422262728214,0.32752636075019836,20.319368362426758,18,0.010042832233011723,1,,Law & Business
mmlu_00129_t1.0,Mill defines “utility” as:,,True,False,mmlu,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,0.75,2.65,1.3883443376914821,269.65,200.8482698456723,4.221928094859951,0.3153011202812195,0.04923258721828461,0.5591446161270142,19.782760620117188,19,0.0718919113278389,1,,Humanities
mmlu_00130_t1.0,A man stands in an elevator as it begins to ascend. Does the normal force from the floor do work on the man?,,False,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,2.8,1.1224972160321824,369.9,159.32793226550078,2.660964047427811,0.15995129942893982,0.022539066150784492,0.30980852246284485,19.4523868560791,11,0.041105568408966064,1,,STEM
mmlu_00131_t1.0,A musician's ability to make a distinction between two very similar pitches depends on which of the following concepts?,,True,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,2.9,1.260952021291849,410.45,203.9466780803257,3.784183719757547,0.18573987483978271,0.009592825546860695,0.3547162115573883,20.47503089904785,15,0.02288707345724106,1,,STEM
mmlu_00132_t1.0,The tax multiplier increases in magnitude when,,True,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,0.9,2.3,0.9,296.85,222.3286475018458,4.021928094862837,0.2470666915178299,0.021421775221824646,0.45588579773902893,20.016002655029297,17,0.04254252836108208,1,,Social Sciences
mmlu_00133_t1.0,Which of the following is the most appropriate pricing strategy to use when introducing a new and unique product to the market?,,False,False,mmlu,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,0.5,3.3,1.345362404707371,360.2,171.39008139329417,3.208694969545529,0.18476444482803345,0.03404291719198227,0.35304316878318787,16.938203811645508,12,0.060046885162591934,0,,Law & Business
mmlu_00134_t1.0,_________ are individual beliefs about desirable behaviours and goals that are stable over time and which influence decision making.,,False,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,0.65,3.0,1.4832396974191326,381.65,225.34402033335607,3.9841837197546632,0.21796520054340363,0.022301869466900826,0.4088647961616516,18.074390411376953,17,0.03928547725081444,1,,Social Sciences
mmlu_00135_t1.0,"To determine the average number of children living in single-family homes, a researcher picks a simple random sample of 50 such homes. However, even after one follow-up visit the interviewer is unable to make contact with anyone in 8 of these homes. Concerned about nonresponse bias, the researcher picks another simple random sample and instructs the interviewer to keep trying until contact is made with someone in a total of 50 homes. The average number of children is determined to be 1.73. Is this estimate probably too low or too high?",,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,0.95,2.15,0.6538348415311012,476.55,147.69850202354797,4.221928094859951,0.16536223888397217,0.0025452040135860443,0.3193472623825073,22.222694396972656,19,0.007412719074636698,1,,Social Sciences
mmlu_00136_t1.0,Which of the following best explains why people can digest starch but cannot digest cellulose even though both molecules are composed of glucose monomers?,,False,False,mmlu,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,0.44999999999999996,3.65,1.4924811556599298,433.4,134.55274058896015,3.9841837197546632,0.14063723385334015,0.005516630131751299,0.2752585709095001,17.797992706298828,17,0.011812097392976284,0,,STEM
mmlu_00137_t1.0,Identify a solution for the equation 5x − 5 = −10 from the given numbers.,,False,False,mmlu,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,0.6,3.1,1.57797338380595,200.65,119.25111110593477,3.239353872148445,0.18942812085151672,0.01865311712026596,0.3610244691371918,19.13028907775879,13,0.03463955968618393,1,,STEM
mmlu_00138_t1.0,Applying irrelevant standards to the subject of the argument is the fallacy of,,True,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,0.8,2.5,1.161895003862225,431.55,188.43552610906468,4.321928094858508,0.3019241690635681,0.038095951080322266,0.539673924446106,20.766267776489258,20,0.052525706589221954,1,,Law & Business
mmlu_00139_t1.0,"Blue light of wavelength 480 nanometers is most strongly reflected off a thin film of oil on a glass slide when viewed near normal incidence. Assuming that the index of refraction of the oil is 1.2 and that of the glass is 1.6, what is the minimum thickness of the oil film (other than zero) ?",,False,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,0.9,1.9,1.1357816691600546,327.7,237.97018720839802,4.321928094858508,0.3142938017845154,0.036766160279512405,0.5576916933059692,25.184093475341797,20,0.05455690622329712,1,,STEM
mmlu_00140_t1.0,"An industrial town with a population of 100,000, is located on the north side of a river. On the south side of the river is situated a rural community with a population of 40,000. For many years, various civic groups have urged that both communities merge into one township with a single governmental body. Independent studies have indicated that such a merger would result in an enormous tax savings to the residents of both municipalities by eliminating the duplication of services. On one previous occasion, proponents of the merger pian succeeded in having the proposal appear as an election referendum in each community. Although the merger referendum passed in the industrial town by a sizable margin, the voters of the rural community rejected the measure, fearing the combined government would be dominated and controlled by its neighbor's larger representation. In order to alleviate the concern of the rural community's voters regarding under representation in a merged governmental system, the respective city councils of both municipalities appointed a steering committee to formulate a new proposal. Accordingly, the steering committee devised a merger scheme wherein the city council of the united city, would consist of eight members. Within this proposed new system of government, each former municipality would be divided into four districts. With respect to the industrial town, each district would consist of 25,000 persons and each would have one elected city council member. By the same token, the rural community would be divided into four elective districts, each containing 10,000 residents. One city council member would be elected from each of these districts as well. The mayor would be elected at large by a popular vote of all residents in the newly created eight districts. Before this merger proposal was placed on the ballot, the state attorney general issued an advisory opinion stating that the measure did not, in her opinion, violate any statutory or constitutional provisions. Thereafter, the proposal was placed on the ballot and was overwhelmingly passed by the voters in both municipalities. After the election, but before the merger had officially been carried out, two taxpayers from the industrial town initiated suit to enjoin the unification, attacking the constitutionality of the disproportionate representative districts. Which of the following represents the plaintiffs' strongest constitutional argument in support of their action?",,True,False,mmlu,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.95,0.21794494717703372,683.95,79.66271085018386,4.321928094858508,0.24288344383239746,0.00381377968005836,0.44923633337020874,20.5373592376709,20,0.011186711490154266,1,,Law & Business
