id,prompt_id,question,reference_answer,model_answer,type,domain_fixed,correctness_fixed,label,p_hat,y_i,p_hat_bin
defan_00241_t1.0_ans01,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,"January 31, 1937",date,entertainment,hallucination,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans02,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,"December 31, 1937",date,entertainment,correct,0,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans03,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,"September 16, 1937",date,entertainment,hallucination,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans04,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,"September 31, 1937",date,entertainment,hallucination,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans05,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,7/10/1937,date,entertainment,hallucination,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans06,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,1937/12/31,date,entertainment,hallucination,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans07,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,"September 31, 1937",date,entertainment,hallucination,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans08,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,(You cannot know this so better be prepared to guess) *no answer*,date,entertainment,refused,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans09,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,Oct 31/1960,date,entertainment,hallucination,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans10,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,12/31/1937,date,entertainment,correct,0,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans11,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,12/31/1937,date,entertainment,correct,0,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans12,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,1937/12/31,date,entertainment,hallucination,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans13,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,Not stated in data,date,entertainment,refused,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans14,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,"December 31, 1937",date,entertainment,correct,0,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans15,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,"12/31/1937 (Dec 31, 1937, is the birth date.)",date,entertainment,correct,0,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans16,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,1937/December 31,date,entertainment,hallucination,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans17,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,"February 31, 1937",date,entertainment,hallucination,1,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans18,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,"December 31, 1937",date,entertainment,correct,0,0.65,1,"(0.6, 0.8]"
defan_00241_t1.0_ans19,defan_00241_t1.0,What is the birth anniversary (mm/dd/yyyy) of Anthony Hopkins?,12/31/1937,"October 31, 1937",date,entertainment,hallucination,1,0.65,1,"(0.6, 0.8]"
defan_00242_t1.0_ans00,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,(No publicly known),date,entertainment,refused,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans01,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,Not sure,date,entertainment,refused,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans02,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,"(No direct answer is available, this is not an ideal question format)",date,entertainment,refused,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans03,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,9/27/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans04,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,2/11/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans05,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,2/11/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans06,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,2/27/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans07,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,2/11/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans08,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,2/11/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans09,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,2/11/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans10,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,2/11/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans11,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,This information is not publicly known and may be protected by law.,date,entertainment,refused,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans12,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,2/27/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans13,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,2/11/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans14,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,(Unlikely to be able to answer),date,entertainment,refused,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans15,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,(07/27/1972),date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans16,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,2/11/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans17,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,1972/09/27,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans18,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,5/27/1972,date,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00242_t1.0_ans19,defan_00242_t1.0,What is the birth anniversary (mm/dd/yyyy) of Gwyneth Paltrow?,09/28/1972,"(She didn't want to share her birthdate, so just a series of zeroes)",date,entertainment,refused,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans00,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans01,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans02,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans03,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans04,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans05,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans06,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans07,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans08,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans09,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans10,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans11,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans12,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans13,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans14,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans15,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans16,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans17,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans18,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,The Grapes of Wrath,name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00243_t1.0_ans19,defan_00243_t1.0,Which film granted John Ford the Oscar in 1941?,How Green Was My Valley,"The Grapes of Wrath did not receive John Ford an Oscar; The Informer gave Ford an Oscar in 1935, but I believe you are referring to 1935, The Grapes of Wrath came out in 1939; however, I could not find an award from 1941 that John Ford won that year; The Grapes of Wrath won Best Director for John Ford in 1941 but John Ford did not win. The film was The Letter in 1940; John Ford got the Oscar in 1941 for The Letter, but he gave it to Frances Howard in 1941 instead of himself giving the",name,entertainment,hallucination,1,1.0,1,"(0.8, 1.0]"
defan_00244_t1.0_ans00,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans01,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans02,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans03,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans04,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans05,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans06,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans07,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans08,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans09,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans10,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans11,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans12,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans13,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans14,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans15,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans16,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans17,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans18,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00244_t1.0_ans19,defan_00244_t1.0,Which movie resulted in John Ford earning the Oscar in 1952?,The Quiet Man,The Quiet Man,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans00,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans01,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans02,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans03,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans04,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans05,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans06,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans07,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans08,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans09,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans10,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans11,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans12,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans13,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans14,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans15,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans16,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans17,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans18,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
defan_00245_t1.0_ans19,defan_00245_t1.0,"In 2007, which film granted Daniel Day-Lewis the Oscar?",There Will Be Blood,There Will Be Blood,name,entertainment,correct,0,0.0,0,"(-0.001, 0.2]"
