prompt_id,question,domain,domain_inconsistent,adversarial,dataset,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,hall_rate_merged,p_halluc,score_mean,score_std,len_mean,len_std,H_sem,D_cos,D_cos_var,D_pair,K,sig2_S,label,type,domain_canonical,lam2,lam3,SGR,spectral_entropy,ipr_fiedler,HFER,largest_cluster_frac,second_largest_cluster_frac,singleton_cluster_frac
mmlu_00441_t1.0,What is the smallest prime whose digits sum to $19$?,,False,False,mmlu,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.1,1.3,306.15,118.76711455617672,3.060964047427811,0.1476114094257354,0.0100699430331587,0.2878249585628509,11,0.0203344877809286,1,,STEM,8.602066993713379,10.214914321899414,0.8421085791048298,4.2342658042907715,0.8973268270492554,26.669464741006095,0.25,0.25,0.4
mmlu_00442_t1.0,Which of the following describes the fallacy of appeal to loyalty?,,True,False,mmlu,20,14,6,0,20,0.7,0.3,0.0,0.3,0.3,0.3,4.1,1.374772708486752,492.7,139.62381602004726,3.341446071146766,0.1481996029615402,0.0081054922193288,0.2888801991939544,13,0.0163429416716098,0,,Humanities,9.106612205505371,11.493863105773926,0.7923021279945169,4.237180709838867,0.8901258707046509,27.95843656419379,0.25,0.2,0.55
mmlu_00443_t1.0,Suppose that the unemployment rate falls from 6 percent to 5 percent and the inflation rate falls from 3 percent to 2 percent. Which of the following best explains these trends?,,False,False,mmlu,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,382.55,181.4931059296744,3.8841837197561055,0.1864903718233108,0.0244283266365528,0.3560022115707397,16,0.0422428138554096,1,,Social Sciences,2.3707692623138428,9.650031089782715,0.24567477946959404,4.2016377449035645,0.9004650115966797,7.384731485250256,0.15,0.1,0.65
mmlu_00444_t1.0, Dershowitz discusses the hypothetical case where the hijacked planes of 9/11 must be shot down to argue that important decisions like these,,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.05,0.49749371855331,339.85,176.48548807196585,4.321928094858508,0.3057857155799866,0.0205754898488521,0.545333206653595,20,0.0334007143974304,1,,Law & Business,2.850257635116577,4.813747882843018,0.5921077918007053,4.198116779327393,0.8360391855239868,9.512108579889173,0.05,0.05,1.0
mmlu_00445_t1.0,What is one of the differences between simple foragers and complex foragers?,,True,False,mmlu,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,2.95,1.2031209415515969,397.2,178.71866158854257,3.92192809486428,0.2010063678026199,0.0073151388205587,0.3806411027908325,16,0.0215180721133947,1,,Social Sciences,8.256260871887207,9.75263786315918,0.84656694724714,4.236004829406738,0.7313970327377319,29.12663266659024,0.1,0.1,0.6
mmlu_00446_t1.0,"The royal graves of the Shang Dynasty consisted of enormous cruciform-shaped tombs, where the deceased kings were buried with:",,False,False,mmlu,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,1.85,0.3570714214271425,493.5,193.548056048104,3.82192809486428,0.1365791857242584,0.0034395630937069,0.2678994536399841,16,0.0081108314916491,1,,Humanities,11.809531211853027,12.074626922607422,0.9780452247316638,4.243592262268066,0.6678097248077393,40.532233258316865,0.2,0.1,0.7
mmlu_00447_t1.0,In which dementia are cognitive symptoms less likely?,,False,False,mmlu,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.45,3.5,1.5968719422671311,274.05,185.47654164341108,4.121928094861394,0.3089405000209808,0.0494369901716709,0.5499334335327148,18,0.0719493702054023,0,,Medicine & Health,0.7216382026672363,1.5147514343261719,0.476407007479866,4.116008281707764,0.6424654126167297,2.5316428337265506,0.1,0.1,0.8
mmlu_00448_t1.0,"If two non-zero vectors are added together, and the resultant vector is zero, what must be true of the two vectors?",,False,False,mmlu,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.5,1.5,368.5,192.30457612859868,3.7219280948657207,0.1732371598482132,0.0052133109420537,0.3331191539764404,15,0.0135734993964433,0,,STEM,9.468411445617676,11.707772254943848,0.8087287001617371,4.2404279708862305,0.8959056735038757,29.318463476806073,0.2,0.1,0.6
mmlu_00449_t1.0,Which of the following statements explains how a point mutation can have no negative impact in the protein formed from a sequence in DNA?,,False,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.85,1.3143439428094914,435.7,187.8827027695737,4.321928094858508,0.2490133494138717,0.033220175653696,0.4589675366878509,20,0.0533415041863918,1,,STEM,2.397007465362549,2.9677443504333496,0.8076866381484887,4.175634384155273,0.4438954293727875,8.53223774677167,0.05,0.05,1.0
mmlu_00450_t1.0,"Based on the paper “Click Trajectories: End-to-End Analysis of the Spam Value Chain”, which of the following statements are true? “Spammers” here refer to operators of various parts of the “spam value chain.”",,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.1,0.7000000000000001,366.85,189.1531852758499,4.321928094858508,0.2365532368421554,0.0171646680682897,0.4391043782234192,20,0.0301379710435867,1,,Social Sciences,3.1104278564453125,9.642936706542969,0.3225602270218375,4.212518692016602,0.8978708386421204,9.655857737761835,0.05,0.05,1.0
mmlu_00451_t1.0,In what ways may TNC be regarded as a new concept?,,True,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.2,0.6,581.45,149.8380709299209,3.484183719760433,0.1366100013256073,0.0033797200303524,0.2679554522037506,13,0.0099236071109771,1,,Social Sciences,12.313284873962402,12.815406799316406,0.9608188844236316,4.243631362915039,0.5694931149482727,36.733312330887884,0.2,0.15,0.45
mmlu_00452_t1.0,"Of the following sorting algorithms, which has a running time that is LEAST dependent on the initial ordering of the input?",,False,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.55,1.1169153951844335,361.0,195.7467751969365,3.6841837197575473,0.228362038731575,0.0544400438666343,0.425868272781372,15,0.0844556093215942,1,,STEM,0.5748391151428223,1.1057795286178589,0.5198496581527705,4.1235575675964355,0.5694468021392822,2.035079832711517,0.2,0.15,0.65
mmlu_00453_t1.0,"If there is a conflict between a congressional act and a valid treaty, how is it resolved?",,False,False,mmlu,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.65,1.2757350822173077,503.25,141.95029940088185,4.321928094858508,0.1702103912830352,0.0024459441192448,0.3278412520885467,20,0.0068059135228395,1,,Law & Business,11.86899185180664,11.96342945098877,0.9921061423490581,4.244526386260986,0.33667266368865967,34.24051895323373,0.05,0.05,1.0
mmlu_00454_t1.0,"When $(x\sqrt{x^3})^4$ is simplified, what is the exponent of $x$?",,False,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,2.95,1.4309088021254186,173.6,127.77261052353904,4.121928094861394,0.2820286154747009,0.0374301522970199,0.5100180506706238,18,0.0566521361470222,1,,STEM,4.082469463348389,4.166553974151611,0.9798191692408028,4.168975353240967,0.6582788228988647,12.100239900861197,0.1,0.1,0.8
mmlu_00455_t1.0,"What is the primary lipoprotein secreted from the liver that is at least partially composed of dietary derived lipids?
",,True,False,mmlu,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.6,1.2,317.05,137.01148674472518,2.7659573209361903,0.1063314452767372,0.0008855812484398,0.2119542807340622,9,0.0054260026663541,1,,Medicine & Health,14.085586547851562,14.75027847290039,0.9549369907951644,4.246733665466309,0.3817709684371948,54.674984146815405,0.3,0.25,0.25
mmlu_00456_t1.0,"In an intel 8085A, which is the first machine cycle of an instruction?",,False,False,mmlu,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.65,1.5898113095584645,266.8,147.82273167547677,3.208694969545529,0.1561970561742782,0.0088392905890941,0.3031543791294098,12,0.02025156468153,0,,STEM,9.228686332702637,10.784706115722656,0.8557197780930952,4.235828399658203,0.8744820356369019,28.758348464340997,0.3,0.15,0.45
mmlu_00457_t1.0," According to Singer, international corporations that deal with corrupt dictators are akin to",,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.95,0.5894913061275798,425.65,203.00450118162405,4.321928094858508,0.2332846224308014,0.0278888698667287,0.4338395893573761,20,0.043663065880537,1,,Social Sciences,2.017667531967163,7.2279486656188965,0.2791480159195236,4.190219879150391,0.899350643157959,6.275190666914,0.05,0.05,1.0
mmlu_00458_t1.0,Which of these is the smallest unit that natural selection can change?,,False,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.05,1.4309088021254186,514.15,175.69413052233702,4.121928094861394,0.1909817904233932,0.0092314276844263,0.3636731505393982,18,0.0204611346125602,1,,STEM,8.615784645080566,8.730971336364746,0.9868071149572447,4.233928680419922,0.48144635558128357,20.869545606813062,0.1,0.1,0.8
mmlu_00459_t1.0,Which of these bones is located in the wrist?,,True,False,mmlu,20,13,7,0,20,0.65,0.35,0.0,0.35,0.35,0.35,3.7,1.7916472867168918,237.65,142.75653224984137,2.7638651219378696,0.1437250822782516,0.0049301283434033,0.2808350920677185,9,0.0189755409955978,0,,STEM,10.837706565856934,12.18429183959961,0.8894818590719389,4.241029262542725,0.2310454547405243,38.14905764566038,0.35,0.15,0.25
mmlu_00460_t1.0,"What do the amounts of rainfall in the Maya homeland, as reflected in variations in oxygen isotopes in a stalagmite in Yok Balum Cave in Belize, correspond to?",,False,False,mmlu,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,2.05,0.739932429347437,517.85,185.1305687886255,4.321928094858508,0.2878411710262298,0.0286155901849269,0.5187681913375854,20,0.0434056781232357,1,,STEM,1.304294466972351,6.3419880867004395,0.2056601884274963,4.177448272705078,0.8985176086425781,4.049813199000312,0.05,0.05,1.0
mmlu_00461_t1.0,Which of the following is considered part of the required supplementary information for general purpose external financial reporting of a local government?,,False,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.3,0.9,370.65,239.7040414761503,4.221928094859951,0.245140939950943,0.0143910702317953,0.4528294205665588,19,0.0265974178910255,1,,Law & Business,4.187139987945557,8.048585891723633,0.5202329998178767,4.219420433044434,0.8800642490386963,13.145694296194279,0.1,0.05,0.9
mmlu_00462_t1.0,Which of the following is a characteristic of monopolistic competition in the long run?,,True,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,571.15,145.4095165386365,3.746439344649374,0.167114183306694,0.0079654231667518,0.3224222958087921,15,0.0166047178208827,1,,Social Sciences,8.286197662353516,11.481180191040039,0.7217200250548196,4.2365546226501465,0.8936315774917603,25.59561798651248,0.15,0.15,0.6
mmlu_00463_t1.0,Law and order was privatized in the 1980s and 1990s through:,,False,False,mmlu,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.25,0.7664854858377946,432.55,199.5716600622443,4.221928094859951,0.2274706810712814,0.022552166134119,0.4244194030761719,19,0.0408591032028198,1,,Law & Business,3.2855756282806396,7.491857051849365,0.4385528983209932,4.204372406005859,0.8804929852485657,10.213680291722994,0.1,0.05,0.9
mmlu_00464_t1.0,Results of surveillance should be distributed to:,,True,False,mmlu,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.2,1.4696938456699071,600.4,114.01420964072857,3.3219280948700494,0.1180027946829795,0.0011296941665932,0.2337693274021148,12,0.0041581224650144,1,,Social Sciences,13.409196853637695,14.352602005004883,0.934269398651136,4.246510982513428,0.8119966387748718,44.30305474698298,0.2,0.2,0.4
mmlu_00465_t1.0,Research from Moshe Szyf and colleagues has provided significant findings on the epigenetic influences of prenatal maternal stress. This work has been labelled ______.,,True,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.25,0.9420721840708386,447.05,164.34946759877258,3.239353872148445,0.1366128921508789,0.0052794432267546,0.2679607272148132,13,0.0119419284164905,1,,Medicine & Health,11.194727897644043,12.599547386169434,0.8885023839068624,4.2413411140441895,0.8815627694129944,33.94584274758972,0.35,0.1,0.55
mmlu_00466_t1.0,The single most important key to the success of the Multicenter AIDS Cohort (MACS) is:,,False,False,mmlu,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.3,1.452583904633395,451.35,200.99708331217147,4.121928094861394,0.2432406842708587,0.0285421553999185,0.4498057663440704,18,0.0499958284199237,1,,Medicine & Health,2.8391833305358887,4.033059597015381,0.7039775275320053,4.187726974487305,0.4113732576370239,10.096593501041184,0.1,0.1,0.8
mmlu_00467_t1.0,"A fumigation company was hired to eliminate pests in one of two buildings in a condominium complex that shared a common wall. The owners of the complex told the fumigation company that the common wall separating the infested building from the uninfested building was an impenetrable fire wall. The fumigation company did its own thorough inspection and determined that the buildings were indeed completely separated by the wall. Residents of the condominium units in the building that was to be sprayed were told to evacuate, but the residents of the uninfested building were told that they could remain while the other building was treated. During and shortly after the fumigation, in which a highly toxic chemical was used, many residents of the uninfested building became sick. It was determined that their illnesses were caused by the fumigation chemical. In fact, there was a hole in the fire wall separating the two buildings, but because it could only be observed from a specific position in the crawl space underneath the floor of the uninfested building, it had not been discovered by either the fumigation company or any previous building inspector. Are the residents of the uninfested building likely to prevail in a tort action against the fumigation company?",,False,False,mmlu,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,552.25,147.4034853726329,4.321928094858508,0.2274177372455597,0.008714442141354,0.4243333637714386,20,0.0169986151158809,1,,Law & Business,7.1938886642456055,9.05428409576416,0.7945287093063287,4.2333598136901855,0.8739144206047058,21.521570331807652,0.05,0.05,1.0
mmlu_00468_t1.0,The first commercial radio station was located in what city?,,True,False,mmlu,20,15,5,0,20,0.75,0.25,0.0,0.25,0.25,0.25,4.2,1.4,285.6,138.9047875344835,2.4192407046224216,0.1706815212965011,0.0303949750959873,0.3286640644073486,10,0.0533943437039852,0,,STEM,2.5983569622039795,9.622977256774902,0.27001590985518426,4.195765018463135,0.9022099375724792,8.112695453529227,0.55,0.05,0.45
mmlu_00469_t1.0,"You want to start treating clients who believe they have been abducted by aliens, but you have never worked with members of this population before. Your best course of action would be to:",,True,False,mmlu,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.0,1.378404875209022,520.9,266.21436850778736,4.321928094858508,0.3499831855297088,0.0207819398492574,0.6078717708587646,20,0.0411654934287071,1,,Social Sciences,3.031069755554199,4.234231472015381,0.7158488543738027,4.188557147979736,0.24068261682987213,11.812689713391592,0.05,0.05,1.0
mmlu_00470_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I couldn't afford a new computer, so I took a credit card from my dad's wallet to pay for it. Scenario 2 | I fed my infant wet cat food 3 times a day.",,False,False,mmlu,20,9,11,0,20,0.45,0.55,0.0,0.55,0.55,0.55,3.35,1.4924811556599298,338.15,199.0960258267352,4.021928094862837,0.2770267128944397,0.0158059056848287,0.5024311542510986,17,0.039820622652769,1,,Social Sciences,5.55344820022583,6.740063190460205,0.8239460128276906,4.215113639831543,0.31947505474090576,20.113560481559034,0.1,0.1,0.7
mmlu_00471_t1.0,"While treating a client, you decide that you want to consult with a colleague to discuss a specific aspect of the case that is giving you trouble. According to APA’s Ethics Code and the Canadian Code of Ethics:",,True,False,mmlu,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.3,0.9,433.45,220.00624422956727,4.321928094858508,0.2365782707929611,0.0099881403148174,0.4391442835330963,20,0.0221454929560422,1,,Law & Business,7.224551200866699,8.238261222839355,0.8769509726237126,4.2304840087890625,0.4884204566478729,24.44667771386912,0.05,0.05,1.0
mmlu_00472_t1.0,The term 'assets' refers to:,,True,False,mmlu,20,10,10,0,20,0.5,0.5,0.0,0.5,0.5,0.5,3.5,1.5,324.9,159.19167691811026,3.784183719757547,0.1948516070842743,0.0158177427947521,0.370248407125473,15,0.0313114076852798,0,,Social Sciences,4.264562129974365,10.373283386230469,0.4111101535627627,4.219933986663818,0.8893364667892456,13.089503947339836,0.15,0.1,0.55
