prompt_id,question,domain_canonical,domain_inconsistent,adversarial,n_samples,n_correct,n_incorrect,n_refused,n_definitive,frac_correct,frac_incorrect,frac_refused,hall_rate_strict,p_halluc,hall_rate_naive,score_mean,score_std,len_mean,len_std,H_sem,D_cos,M_bar,K,sig2_S,label
mmlu_00303_t1.0, Economic—marketing should encourage long-term economic development as opposed to short-term economic development.,Social Sciences,False,False,20,1,19,0,20,0.05,0.95,0.0,0.95,0.95,0.95,1.8,0.6782329983125268,422.25,193.80270250953674,4.321928094858508,0.245869442820549,19.52077293395996,20,0.02978464402258396,1
mmlu_00304_t1.0, What is a central component of tantric Buddhism?,Humanities,True,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.45,1.0712142642814275,449.0,179.1764493453311,2.7393538721542168,0.14588646590709686,20.20637321472168,9,0.013032756745815277,1
mmlu_00305_t1.0,"Many different fermentation pathways occur in different organisms in nature. For example, skeletal muscle cells convert pyruvate into lactic acid when no oxygen is present. Yeast cells can produce alcohol and carbon dioxide under the same circumstances. However, regardless of the specific reactions, the purpose of glycolysis is an important one. Which statement best describes the importance of glycolysis?",STEM,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.45,1.0712142642814275,467.85,173.99548126316384,3.821928094865721,0.17302297055721283,20.866436004638672,15,0.04241799935698509,1
mmlu_00306_t1.0,Another name for the fallacy of false dilemma is,Humanities,True,False,20,18,2,0,20,0.9,0.1,0.0,0.1,0.1,0.09999999999999998,4.7,0.9,327.05,186.8390952129666,4.221928094859951,0.24109911918640137,17.098140716552734,19,0.03503749892115593,0
mmlu_00307_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I jumped on the beautiful new table. Scenario 2 | I talked to the boy after Sunday school.",Social Sciences,True,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.5,1.284523257866513,325.65,183.82335950580386,4.321928094858508,0.32452571392059326,21.272850036621094,20,0.027824126183986664,1
mmlu_00308_t1.0,What is the value of the Resolutions of the UN General Assembly in terms as a 'source' of international law?,Law & Business,False,False,20,8,12,0,20,0.4,0.6,0.0,0.6,0.6,0.6,3.05,1.3219304066402284,485.65,166.4804117606633,2.9709505944402412,0.11442707479000092,17.180288314819336,10,0.005961484741419554,1
mmlu_00309_t1.0,From shortest to longest wavelength which of the following correctly orders the different categories of electromagnetic radiation?,STEM,False,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.0,1.4832396974191326,275.95,193.86089729494188,3.8219280948642798,0.30067282915115356,18.939594268798828,16,0.08242424577474594,1
mmlu_00310_t1.0,"Ruled unconstitutional in 1983, the legislative veto had allowed",Law & Business,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.4,1.1135528725660044,459.05,176.611855491074,4.121928094861394,0.18046946823596954,19.33116340637207,18,0.011989178135991096,1
mmlu_00311_t1.0,Which of the following is an example of contractionary monetary policy?,Social Sciences,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.5,1.161895003862225,409.95,205.49731750074014,3.9841837197546632,0.189954474568367,18.1196346282959,17,0.02214631997048855,1
mmlu_00312_t1.0,"A coat has a list price of $325.00. During November, it did not sell, and the merchant marked it down 20 percent. Then in December, she marked it down an additional 10 percent. What would a Christmas shopper in December pay for the coat in dollars?",STEM,True,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.45,1.3219304066402287,222.5,131.37256182323614,3.7219280948657207,0.25016164779663086,22.18074607849121,15,0.06483183056116104,1
mmlu_00313_t1.0,"If the objectives of psychological research conducted in a laboratory dictate that certain information be withheld from the participant, consent by the participant",Social Sciences,False,False,20,11,9,0,20,0.55,0.45,0.0,0.45,0.45,0.44999999999999996,3.55,1.4309088021254184,490.6,213.93723378598688,4.321928094858508,0.21663375198841095,17.625131607055664,20,0.029925592243671417,0
mmlu_00314_t1.0,The walls of the maxillary sinus are sinus is related to,Medicine & Health,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.4,1.1135528725660044,266.1,190.17042356791447,3.7414460711424384,0.2321079671382904,21.04497528076172,16,0.08122227340936661,1
mmlu_00315_t1.0,"Butler claims that in the strictest and most proper sense, tofollow nature is to:",Humanities,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.6,1.2,464.15,155.9904724654682,4.121928094861394,0.17169460654258728,19.338886260986328,18,0.015056334435939789,1
mmlu_00316_t1.0,Which of these is not found in a Snickers candy bar?,Food & Nutrition,True,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.05,1.4309088021254186,275.65,177.23494999576127,3.541446071145323,0.17224113643169403,19.5670108795166,14,0.047920167446136475,1
mmlu_00317_t1.0,"This question refers to the following information.
Whether the question be to continue or to discontinue the practice of sati, the decision is equally surrounded by an awful responsibility. To consent to the consignment year after year of hundreds of innocent victims to a cruel and untimely end, when the power exists of preventing it, is a predicament which no conscience can contemplate without horror. But, on the other hand, to put to hazard by a contrary course the very safety of the British Empire in India is an alternative which itself may be considered a still greater evil. When we had powerful neighbours and greater reason to doubt our own security, expediency might recommend a more cautious proceeding, but now that we are supreme my opinion is decidedly in favour of an open and general prohibition.
William Bentinck, Govenor-General of India, ""On the Suppression of Sati,"" 1829
I have made it my study to examine the nature and character of the Indians [who trade with us], and however repugnant it may be to our feelings, I am convinced they must be ruled with a rod of iron, to bring and keep them in a proper state of subordination, and the most certain way to effect this is by letting them feel their dependence on [the foodstuffs and manufactured goods we sell them].
George Simpson, Head of Northern Department, Hudson's Bay Company, 1826
The tone of the first passage best supports which of the following suppositions about British motivations for eradicating the sati ritual?",Humanities,False,False,20,12,8,0,20,0.6,0.4,0.0,0.4,0.4,0.4,3.6,1.3564659966250536,620.55,79.93777267349898,4.021928094862837,0.15322306752204895,17.407794952392578,17,0.006287979893386364,0
mmlu_00318_t1.0,What differences emerged with regard to theorizing on both sides of the Atlantic?,Social Sciences,True,False,20,0,20,0,20,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,467.15,215.30658954151866,4.321928094858508,0.27122193574905396,20.441274642944336,20,0.038718026131391525,1
mmlu_00319_t1.0,"The tandem back-and-forth evolution of closely related species, which is exemplified by predator-prey relationships.",STEM,False,False,20,2,18,0,20,0.1,0.9,0.0,0.9,0.9,0.9,2.05,1.0712142642814275,307.65,227.54785760362589,3.2086949695455287,0.19250518083572388,20.550058364868164,12,0.047232940793037415,1
mmlu_00320_t1.0,Which of the following is most likely a violation of ethical guidelines?,Law & Business,True,False,20,7,13,0,20,0.35,0.65,0.0,0.65,0.65,0.65,3.05,1.4309088021254186,481.35,214.0227265969668,4.321928094858508,0.3035159409046173,18.311763763427734,20,0.022312913089990616,1
mmlu_00321_t1.0,"A 24-year-old man is brought to the emergency department 40 minutes after he was involved in a motor vehicle collision. He was the unrestrained driver. He is conscious. Physical examination shows numerous lacerations and ecchymoses over the face. His vision is normal. Ocular, facial, and lingual movements are intact. The gag reflex is present. Sensation to pinprick is absent over the right side of the face anterior to the right ear, extending down along the full extent of the mandible to the chin. Sensation also is absent over the right side of the tongue. X-rays of the skull show fractures of the orbit, zygomatic arch, and infratemporal fossa. The most likely cause of these findings is a fracture affecting which of the following locations?",Medicine & Health,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.55,1.2439855304624727,518.05,96.51812006043217,4.121928094861394,0.15884394943714142,21.500675201416016,18,0.0066518839448690414,1
mmlu_00322_t1.0,"This question refers to the following information.
Those who came before us made certain that this country rode the first waves of the industrial revolutions, the first waves of modern invention, and the first wave of nuclear power, and this generation does not intend to flounder in the backwash of the coming age of space. We mean to be a part of it—we mean to lead it. For the eyes of the world now look into space, to the moon, and the planets beyond, and we have vowed that we shall not see it governed by a hostile flag of conquest, but by a banner of freedom and peace. We have vowed that we shall not see space filled with weapons of mass destruction, but with instruments of knowledge and understanding.… We choose to go to the moon. We choose to go to the moon in this decade and do the other things, not because they are easy, but because they are hard, because that goal will serve to organize and measure the best of our energies and skills, because that challenge is one that we are willing to accept, one we are unwilling to postpone, and one which we intend to win, and the others, too.
—John F. Kennedy, September 12, 1962
Kennedy's speech can best be compared to which of the following?",Humanities,False,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.4,1.1135528725660044,516.4,176.2198626716069,4.321928094858508,0.23413176834583282,22.36286163330078,20,0.04005865380167961,1
mmlu_00323_t1.0,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I built a snowman outside the beautiful home. Scenario 2 | After John finished his 10th beer he drove me home.",Social Sciences,False,False,20,6,14,0,20,0.3,0.7,0.0,0.7,0.7,0.7,2.75,1.4097872179871684,279.25,180.751728899062,4.08418371975322,0.32183974981307983,20.11336326599121,18,0.04691188037395477,1
mmlu_00324_t1.0," Mary is a person, and as such she plausibly deserves moral consideration because of features inherent to her (e.g., being self-aware). This suggests that she has",Humanities,True,False,20,3,17,0,20,0.15,0.85,0.0,0.85,0.85,0.85,2.3,0.9,347.45,199.6084855410711,4.221928094859951,0.22948293387889862,19.79903221130371,19,0.01820644550025463,1
mmlu_00325_t1.0,Which of the following plays the most significant role in forming a child's political views?,Social Sciences,False,False,20,5,15,0,20,0.25,0.75,0.0,0.75,0.75,0.75,2.65,1.2757350822173075,433.75,230.6002764525663,3.6464393446508168,0.26519641280174255,19.196434020996094,14,0.08748258650302887,1
mmlu_00326_t1.0,"A restaurant ran a promotion in a local newspaper, stating the following:""MOTHER'S DAY SPECIALWe will be open for brunch on Mother's Day from 10 am to 2 pm offering an extensive selection of dishes to honor mothers of all ages. Call us to reserve your table. ""The response to the promotion was more than the restaurant expected, and the restaurant was soon overbooked for the Mother's Day brunch. On the day before Mother's Day, the restaurant owner decided to double-check inventory to make sure the restaurant had enough food and supplies to handle the large Mother's Day crowd. To her horror, she discovered that the restaurant was almost out of eggs. Knowing that a large supply of eggs would be needed for the omelet station, the owner immediately sent the following e-mail to her egg supplier:""Desperately need 20 flats of Grade AA eggs for tomorrow's brunch. Money is no object. The eggs must be delivered today. ""The supplier e-mailed back:""No problem! I'll load them on the truck and deliver them within the hour. ""With respect to the agreement between the owner and the supplier, which of the following statements is most accurate regarding the omittance of a fixed contract price?",Law & Business,False,False,20,4,16,0,20,0.2,0.8,0.0,0.8,0.8,0.8,2.5,1.161895003862225,599.35,86.80914410360235,3.9219280948628366,0.2221159040927887,20.003265380859375,17,0.023733310401439667,1
